label,id,vote,verified,review_len,summary_len
1,17697,4,1,181,13
1,17698,0,1,537,57
0,17699,0,1,139,64
1,17700,0,1,195,16
1,17701,0,1,442,62
0,17702,0,1,121,5
0,17703,0,1,97,25
1,17704,0,1,81,8
0,17705,0,1,123,35
0,17706,0,1,10,10
1,17707,4,1,125,53
1,17708,3,1,54,12
0,17709,0,1,6,10
0,17710,0,1,10,21
0,17711,0,1,13,10
0,17712,0,1,99,24
0,17713,2,1,34,10
0,17714,0,1,2,10
0,17715,2,1,60,10
0,17716,0,1,51,10
0,17717,0,0,23,10
1,17718,0,1,174,13
0,17719,3,1,384,9
0,17720,0,1,188,11
0,17721,6,1,696,15
1,17722,0,1,134,25
1,17723,0,1,367,24
1,17724,4,1,580,20
1,17725,0,1,126,24
0,17726,0,1,66,10
0,17727,0,1,25,10
0,17728,0,1,245,89
0,17729,0,1,52,11
1,17730,0,1,50,9
1,17731,0,1,49,10
0,17732,0,1,24,10
1,17733,0,1,450,13
0,17734,0,1,34,10
1,17735,2,1,152,12
0,17736,0,1,45,10
0,17737,0,1,54,10
0,17738,0,1,28,10
0,17739,0,1,153,26
0,17740,0,1,239,61
1,17741,0,1,46,11
1,17742,0,1,647,25
0,17743,0,1,125,23
0,17744,0,1,12,10
1,17745,0,1,9,11
0,17746,0,1,93,46
0,17747,0,1,446,14
0,17748,2,1,104,15
0,17749,2,1,104,9
0,17750,0,1,201,8
0,17751,0,1,217,10
0,17752,0,1,105,65
0,17753,0,1,226,24
0,17754,0,1,112,13
0,17755,0,1,104,10
0,17756,0,1,133,15
0,17757,0,1,805,24
0,17758,0,1,224,11
1,17759,0,1,132,15
0,17760,0,1,101,27
0,17761,0,1,194,14
0,17762,0,1,69,10
0,17763,0,1,120,22
0,17764,4,1,148,30
0,17765,0,1,107,13
0,17766,0,1,274,12
0,17767,0,1,20,10
0,17768,0,1,35,10
0,17769,0,1,41,9
0,17770,0,1,81,18
0,17771,0,0,36,38
0,17772,0,1,67,19
0,17773,0,1,43,5
0,17774,0,1,121,16
0,17775,0,1,113,13
0,17776,2,1,381,55
0,17777,0,1,97,41
0,17778,0,1,9,10
1,17779,0,1,936,20
0,17780,0,1,180,42
0,17781,0,1,42,15
0,17782,0,1,27,10
0,17783,0,1,46,14
0,17784,0,1,89,10
0,17785,0,1,31,9
0,17786,0,1,284,8
0,17787,2,1,570,31
0,17788,0,1,69,10
0,17789,0,1,44,10
0,17790,0,1,1061,19
0,17791,0,1,7,10
0,17792,0,1,184,38
0,17793,0,1,13,10
0,17794,2,1,1336,54
0,17795,0,1,131,32
1,17796,0,1,67,8
0,17797,0,1,5,10
0,17798,0,1,488,57
0,17799,0,1,23,10
0,17800,0,1,84,20
0,17801,0,1,28,10
0,17802,0,1,185,39
0,17803,0,0,64,56
0,17804,0,1,71,9
0,17805,0,1,672,34
0,17806,0,1,63,12
0,17807,0,1,118,46
0,17808,2,1,139,45
0,17809,0,1,243,8
0,17810,0,1,297,13
0,17811,0,1,5,10
0,17812,0,1,10,10
0,17813,0,1,28,27
1,17814,0,1,54,13
0,17815,0,1,4,10
0,17816,0,1,35,10
0,17817,0,1,20,10
0,17818,0,1,50,10
0,17819,0,1,86,38
0,17820,0,1,13,10
0,17821,0,1,42,16
0,17822,0,1,15,10
0,17823,0,1,188,24
0,17824,0,1,44,13
0,17825,0,1,76,10
0,17826,0,1,33,10
0,17827,0,1,7,10
0,17828,0,1,17,10
0,17829,0,1,62,10
0,17830,0,1,31,28
0,17831,0,1,65,10
0,17832,0,1,169,88
0,17833,0,1,48,10
0,17834,0,1,10,10
0,17835,0,1,26,10
0,17836,2,1,20,16
0,17837,0,1,44,10
0,17838,0,1,55,21
0,17839,0,1,5,10
0,17840,0,0,80,10
0,17841,0,1,177,32
0,17842,0,1,89,29
0,17843,0,1,44,10
0,17844,0,1,27,10
0,17845,0,1,414,21
0,17846,0,1,63,10
0,17847,0,1,27,10
0,17848,0,1,65,10
0,17849,0,1,22,20
0,17850,0,1,236,23
0,17851,3,1,451,91
0,17852,0,1,714,19
0,17853,0,1,11,25
0,17854,5,1,625,70
0,17855,0,1,22,8
0,17856,0,1,86,10
1,17857,0,1,61,4
0,17858,5,1,781,25
0,17859,0,1,144,31
0,17860,5,1,668,44
1,17861,0,1,95,11
0,17862,5,1,3465,50
1,17863,0,1,231,59
0,17864,0,1,53,10
0,17865,0,1,57,13
0,17866,0,1,29,10
0,17867,0,1,38,10
1,17868,0,1,53,11
1,17869,0,1,37,11
0,17870,2,1,170,50
0,17871,0,1,1242,22
0,17872,0,1,9,9
1,17873,2,1,2531,74
0,17874,0,1,85,31
1,17875,0,1,10,22
1,17876,0,1,25,9
1,17877,2,1,159,37
0,17878,0,1,50,23
1,17879,0,1,32,26
1,17880,0,1,46,9
1,17881,0,1,48,19
0,17882,5,1,1181,22
0,17883,0,1,414,43
0,17884,0,1,20,10
0,17885,0,1,266,28
0,17886,0,1,11,10
1,17887,3,1,90,23
0,17888,0,1,5,10
0,17889,0,1,32,10
0,17890,0,1,84,10
1,17891,4,1,463,19
0,17892,0,1,106,26
0,17893,2,1,579,51
0,17894,2,0,386,35
1,17895,2,1,109,23
1,17896,4,1,255,40
0,17897,0,1,136,49
0,17898,0,1,104,48
1,17899,0,1,229,5
0,17900,2,1,475,31
1,17901,0,1,65,9
0,17902,0,1,79,10
0,17903,0,1,205,32
1,17904,0,1,44,11
1,17905,0,1,180,51
1,17906,0,1,138,28
1,17907,0,1,204,5
1,17908,0,1,317,99
1,17909,0,1,254,13
0,17910,0,1,282,22
0,17911,0,1,37,10
0,17912,0,1,92,10
0,17913,0,1,135,20
0,17914,0,1,52,52
0,17915,0,1,19,10
0,17916,0,1,90,24
0,17917,0,0,175,11
0,17918,0,1,10,10
1,17919,0,1,29,15
0,17920,0,1,58,10
1,17921,3,0,391,35
1,17922,0,1,211,5
1,17923,0,0,137,36
0,17924,0,1,82,4
1,17925,0,1,81,11
0,17926,0,1,114,19
1,17927,0,1,130,11
1,17928,0,1,76,11
1,17929,0,1,16,9
1,17930,0,1,165,22
0,17931,0,1,6,10
0,17932,0,1,4,10
0,17933,0,1,155,14
0,17934,0,1,30,10
0,17935,0,1,28,10
1,17936,0,1,214,61
0,17937,0,1,16,10
0,17938,0,1,26,10
1,17939,0,1,131,88
0,17940,0,1,404,66
1,17941,0,1,81,13
1,17942,0,1,103,55
1,17943,0,1,531,53
0,17944,0,1,31,10
1,17945,0,1,175,12
1,17946,0,1,31,10
0,17947,0,1,372,28
1,17948,0,1,70,8
0,17949,4,1,177,28
1,17950,2,1,112,19
0,17951,4,1,435,69
1,17952,2,1,447,23
0,17953,9,0,2378,68
0,17954,7,1,120,11
1,17955,0,1,72,8
1,17956,0,1,34,8
1,17957,3,1,54,13
1,17958,0,1,36,34
0,17959,0,1,6,10
0,17960,0,1,2,3
1,17961,0,1,128,92
0,17962,0,1,9,10
0,17963,0,1,63,12
1,17964,0,1,45,9
0,17965,0,1,15,10
0,17966,0,1,22,10
0,17967,0,1,76,7
1,17968,2,1,495,25
1,17969,0,1,82,51
0,17970,0,1,249,63
1,17971,0,1,35,9
1,17972,0,1,50,26
0,17973,0,1,439,49
0,17974,2,1,68,15
0,17975,18,0,1760,76
1,17976,0,1,10,11
0,17977,0,1,157,17
0,17978,0,1,47,16
0,17979,0,1,257,57
1,17980,0,1,48,18
0,17981,0,1,83,56
0,17982,0,0,4,10
0,17983,0,1,4,12
0,17984,0,1,66,31
1,17985,0,1,56,33
0,17986,0,1,69,10
0,17987,0,1,4,10
0,17988,0,1,32,10
0,17989,0,1,83,10
0,17990,0,1,135,34
0,17991,0,1,10,10
0,17992,0,1,124,6
0,17993,0,1,41,5
0,17994,0,1,262,16
0,17995,0,1,181,10
0,17996,0,1,107,23
0,17997,0,1,156,11
0,17998,0,0,77,10
0,17999,0,0,28,10
1,18000,0,1,68,60
0,18001,0,1,510,10
1,18002,0,1,61,8
1,18003,0,1,119,57
0,18004,0,1,48,10
0,18005,0,1,49,10
1,18006,0,1,107,45
0,18007,0,1,69,21
1,18008,0,1,13,8
0,18009,0,1,20,10
0,18010,0,1,52,26
0,18011,0,1,118,79
0,18012,0,1,182,58
0,18013,0,1,220,43
0,18014,0,1,58,16
0,18015,0,1,12,10
1,18016,0,1,396,21
0,18017,0,1,118,73
1,18018,0,1,120,31
1,18019,0,1,288,20
0,18020,0,1,27,4
0,18021,0,1,116,56
0,18022,0,1,79,24
0,18023,0,1,9,10
1,18024,0,1,107,30
1,18025,0,1,235,14
0,18026,0,1,10,10
0,18027,0,0,27,10
0,18028,0,1,97,15
0,18029,0,1,135,35
0,18030,0,1,49,10
0,18031,0,1,53,16
0,18032,0,1,257,31
0,18033,0,1,56,10
0,18034,0,1,49,10
0,18035,0,1,99,45
1,18036,0,1,68,66
0,18037,0,1,58,10
0,18038,0,1,63,9
0,18039,0,1,279,20
0,18040,0,1,119,41
1,18041,0,1,111,54
1,18042,0,1,25,8
0,18043,0,1,109,59
0,18044,0,1,30,10
0,18045,0,1,82,10
0,18046,0,1,32,10
0,18047,0,1,59,33
0,18048,0,1,37,9
0,18049,0,1,86,51
0,18050,0,1,87,84
0,18051,0,1,180,42
1,18052,0,1,31,28
1,18053,0,1,88,8
0,18054,0,1,318,46
0,18055,0,1,18,5
0,18056,0,1,24,23
0,18057,0,1,93,50
0,18058,0,1,18,8
0,18059,0,1,5,10
0,18060,0,1,337,37
0,18061,0,1,20,10
1,18062,0,1,71,8
0,18063,0,1,34,26
0,18064,0,1,59,19
1,18065,0,1,121,15
1,18066,0,1,1036,65
0,18067,0,0,27,13
0,18068,0,1,18,10
0,18069,0,1,150,11
0,18070,0,1,59,10
0,18071,0,1,93,29
0,18072,0,1,109,25
0,18073,0,1,51,14
0,18074,0,1,89,10
0,18075,0,1,41,10
0,18076,0,1,323,28
0,18077,0,1,25,11
0,18078,0,1,72,9
0,18079,0,1,52,14
1,18080,0,1,72,24
0,18081,0,1,134,51
0,18082,0,1,18,10
1,18083,0,1,941,12
0,18084,0,1,78,54
1,18085,0,1,34,9
0,18086,0,1,12,10
0,18087,0,1,172,24
0,18088,0,1,278,36
0,18089,0,1,87,21
0,18090,0,0,142,8
0,18091,0,1,399,19
0,18092,0,1,5,10
0,18093,0,1,78,11
0,18094,0,1,87,17
1,18095,0,1,138,27
0,18096,0,1,55,15
0,18097,0,1,25,71
0,18098,0,1,19,10
0,18099,0,0,14,4
0,18100,0,1,195,23
0,18101,0,1,15,10
0,18102,0,1,5,10
0,18103,0,1,31,10
0,18104,0,1,251,31
0,18105,0,1,52,14
1,18106,2,1,237,77
0,18107,0,1,81,59
0,18108,0,1,59,15
0,18109,0,1,51,10
0,18110,0,1,26,12
0,18111,0,1,214,54
0,18112,0,1,31,10
0,18113,0,1,29,5
0,18114,0,1,477,11
0,18115,0,1,47,5
0,18116,0,1,27,16
0,18117,0,1,10,10
1,18118,0,1,250,9
0,18119,0,1,150,49
0,18120,0,1,147,23
0,18121,0,1,17,10
0,18122,0,1,195,33
0,18123,0,1,17,10
0,18124,0,1,130,21
0,18125,0,0,28,10
1,18126,0,1,82,49
0,18127,0,1,115,56
0,18128,0,1,300,57
0,18129,0,1,61,10
0,18130,0,0,36,10
0,18131,0,0,361,32
0,18132,0,1,5,10
0,18133,0,1,29,10
0,18134,0,1,35,10
0,18135,0,1,36,10
0,18136,2,1,328,30
0,18137,0,1,15,10
0,18138,0,1,247,50
1,18139,0,1,4,11
0,18140,0,1,62,12
0,18141,0,1,199,38
0,18142,0,1,3,10
0,18143,0,1,133,8
0,18144,0,1,57,29
0,18145,0,1,116,43
0,18146,0,1,213,77
0,18147,0,1,286,12
0,18148,0,1,314,43
1,18149,0,1,16,30
0,18150,0,1,57,11
0,18151,4,1,659,29
0,18152,2,1,324,19
0,18153,0,0,206,68
0,18154,0,1,22,10
0,18155,0,1,83,77
0,18156,0,1,18,11
0,18157,0,1,11,16
1,18158,0,1,90,44
0,18159,2,1,431,33
0,18160,0,1,148,39
0,18161,0,1,117,21
0,18162,0,1,5,10
1,18163,0,1,168,13
1,18164,0,1,477,37
0,18165,0,1,11,10
0,18166,0,1,43,10
0,18167,0,1,103,15
0,18168,0,1,14,10
0,18169,0,1,70,46
0,18170,0,1,14,10
0,18171,0,1,455,15
1,18172,0,1,28,10
0,18173,0,1,93,5
0,18174,0,1,45,10
1,18175,0,1,74,13
0,18176,0,1,226,20
0,18177,0,1,58,10
0,18178,0,1,120,60
0,18179,0,1,6,10
0,18180,0,1,333,18
0,18181,0,1,292,14
0,18182,0,1,26,8
0,18183,0,0,592,24
0,18184,0,0,89,27
0,18185,0,1,287,19
0,18186,0,1,206,15
0,18187,0,1,12,10
0,18188,0,1,27,10
0,18189,0,1,180,44
0,18190,0,0,84,15
0,18191,0,1,18,10
1,18192,0,1,20,11
0,18193,0,1,17,10
0,18194,0,1,186,11
0,18195,0,1,102,13
0,18196,0,1,130,24
0,18197,0,1,28,13
0,18198,0,1,103,10
0,18199,0,1,10,4
0,18200,0,1,224,41
1,18201,0,1,50,11
0,18202,0,0,100,56
0,18203,0,1,336,24
0,18204,0,1,53,11
0,18205,0,1,39,10
0,18206,0,1,114,26
1,18207,0,1,36,20
1,18208,0,1,30,11
1,18209,0,0,76,44
1,18210,0,1,139,21
1,18211,0,1,62,9
0,18212,0,1,96,44
0,18213,0,0,102,88
0,18214,0,1,10,10
0,18215,0,1,12,10
0,18216,0,0,86,39
0,18217,0,1,136,72
0,18218,0,0,62,10
0,18219,0,1,35,6
0,18220,0,0,90,19
0,18221,0,0,184,22
1,18222,0,0,159,13
0,18223,0,1,276,26
1,18224,0,0,76,32
0,18225,0,1,14,25
0,18226,0,0,165,51
1,18227,0,0,50,11
0,18228,0,1,14,10
0,18229,0,1,243,87
0,18230,0,1,88,46
0,18231,0,1,47,27
0,18232,0,1,12,10
0,18233,0,1,13,10
0,18234,0,1,44,10
0,18235,0,0,195,63
0,18236,0,1,24,4
0,18237,0,1,96,35
0,18238,0,1,87,15
0,18239,0,1,7,10
1,18240,3,1,157,15
0,18241,0,0,15,10
0,18242,0,0,84,12
0,18243,0,1,76,10
0,18244,0,0,65,10
0,18245,0,1,132,71
0,18246,0,0,21,9
0,18247,2,1,388,12
0,18248,0,1,318,21
0,18249,0,1,41,12
0,18250,0,1,48,10
0,18251,0,1,88,20
1,18252,0,1,46,45
0,18253,0,1,5,13
0,18254,0,1,76,24
0,18255,0,1,21,10
0,18256,0,1,52,17
0,18257,0,1,64,10
0,18258,0,1,136,46
1,18259,0,1,92,66
0,18260,0,0,1026,23
1,18261,0,1,181,12
1,18262,0,1,262,11
0,18263,0,1,72,32
0,18264,0,1,20,10
0,18265,0,1,20,10
1,18266,0,1,42,6
1,18267,0,1,105,43
0,18268,0,1,93,28
0,18269,0,1,10,10
1,18270,0,1,150,46
1,18271,0,1,119,51
0,18272,0,1,27,10
1,18273,2,1,110,24
0,18274,2,0,929,13
0,18275,0,1,26,10
1,18276,2,1,84,9
0,18277,0,1,4,10
0,18278,0,1,55,10
0,18279,0,1,22,14
0,18280,0,0,1542,14
1,18281,0,1,72,17
1,18282,0,1,29,11
0,18283,0,1,26,10
0,18284,2,0,674,32
0,18285,0,1,14,10
0,18286,0,1,125,8
1,18287,0,1,65,13
0,18288,0,1,30,10
0,18289,0,1,74,10
0,18290,0,1,323,10
0,18291,0,1,23,10
0,18292,0,0,562,80
0,18293,0,0,249,87
1,18294,0,0,1534,33
0,18295,0,1,256,17
1,18296,0,1,24,9
0,18297,0,0,30,10
0,18298,0,1,39,10
0,18299,0,1,20,10
0,18300,0,0,649,41
0,18301,0,1,85,10
0,18302,22,1,645,25
0,18303,0,1,65,40
0,18304,0,1,30,10
0,18305,0,1,99,13
0,18306,0,1,88,19
1,18307,0,1,176,21
0,18308,0,0,964,55
0,18309,0,0,798,51
0,18310,0,1,112,21
1,18311,0,1,26,5
0,18312,0,1,14,10
0,18313,0,0,549,67
0,18314,0,1,51,16
1,18315,0,1,136,12
0,18316,0,1,27,10
1,18317,0,1,147,21
0,18318,0,1,39,12
0,18319,0,1,20,10
0,18320,0,1,51,11
0,18321,0,1,17,10
0,18322,0,0,195,4
0,18323,0,1,530,75
0,18324,0,0,623,83
0,18325,0,1,43,6
0,18326,0,1,45,10
0,18327,0,1,19,11
0,18328,9,1,681,31
1,18329,0,1,6,9
1,18330,0,1,164,46
0,18331,0,1,53,10
0,18332,0,1,192,61
0,18333,0,1,70,24
0,18334,0,1,32,4
0,18335,0,1,84,39
1,18336,0,1,239,45
0,18337,0,1,3,10
1,18338,2,1,181,63
0,18339,0,1,24,10
0,18340,0,1,25,10
0,18341,0,1,63,18
1,18342,0,1,24,11
0,18343,0,1,204,66
0,18344,0,1,242,38
0,18345,0,1,737,21
0,18346,0,1,113,11
1,18347,0,1,163,8
0,18348,0,1,85,16
0,18349,0,0,5,5
0,18350,0,1,240,54
0,18351,10,1,847,21
0,18352,0,1,15,10
0,18353,0,1,358,50
0,18354,0,1,22,10
0,18355,0,1,217,36
1,18356,0,1,113,23
0,18357,0,1,6,10
0,18358,0,1,92,10
0,18359,0,1,22,10
0,18360,0,1,21,10
1,18361,6,1,300,12
1,18362,0,0,276,31
0,18363,0,1,64,10
0,18364,0,1,33,10
0,18365,0,1,95,2
0,18366,0,1,8,10
0,18367,0,1,44,10
0,18368,0,1,6,10
0,18369,0,1,188,52
0,18370,0,1,31,10
0,18371,0,1,83,40
0,18372,0,1,77,10
0,18373,0,1,42,13
0,18374,0,1,180,13
0,18375,0,1,31,9
0,18376,0,1,5,10
0,18377,0,1,15,10
0,18378,0,1,15,10
0,18379,0,1,73,13
1,18380,2,1,433,48
0,18381,0,1,6,10
0,18382,0,1,46,45
0,18383,0,1,10,10
0,18384,0,1,439,39
1,18385,0,1,55,8
1,18386,0,1,117,11
0,18387,0,1,111,15
0,18388,0,1,51,16
0,18389,0,1,59,9
0,18390,0,1,146,21
0,18391,0,1,207,20
0,18392,0,1,132,18
0,18393,0,1,33,10
0,18394,0,1,378,26
1,18395,0,1,200,51
0,18396,0,1,34,10
0,18397,0,1,63,10
0,18398,0,1,80,10
0,18399,0,1,457,24
0,18400,16,1,868,25
0,18401,2,1,2854,110
0,18402,0,1,69,2
0,18403,0,1,12,10
1,18404,0,1,26,11
0,18405,0,1,86,10
0,18406,0,1,82,10
0,18407,0,1,139,25
0,18408,0,1,88,11
0,18409,0,1,27,10
0,18410,0,1,62,18
0,18411,0,1,74,18
0,18412,0,1,49,10
0,18413,0,1,121,16
1,18414,3,1,290,20
1,18415,0,1,167,12
0,18416,0,1,179,9
1,18417,0,1,120,38
1,18418,0,1,23,11
0,18419,5,1,437,19
0,18420,4,1,319,61
1,18421,0,1,56,11
1,18422,0,1,29,25
0,18423,0,1,86,10
0,18424,0,1,161,26
1,18425,0,1,218,53
0,18426,0,1,11,10
0,18427,0,1,36,17
0,18428,0,1,25,10
0,18429,0,0,52,7
1,18430,0,1,14,9
0,18431,0,1,94,44
0,18432,0,1,12,10
0,18433,0,1,14,10
0,18434,0,1,53,13
0,18435,0,1,378,23
0,18436,2,0,201,49
0,18437,0,1,44,10
1,18438,0,1,185,4
0,18439,0,1,50,5
1,18440,0,1,91,35
0,18441,0,1,282,13
0,18442,0,1,46,22
0,18443,0,1,138,5
0,18444,0,1,30,10
0,18445,0,1,29,10
0,18446,0,1,234,5
1,18447,0,1,25,11
0,18448,0,1,48,48
0,18449,0,1,66,10
0,18450,0,1,64,10
1,18451,0,1,45,50
0,18452,0,1,38,10
0,18453,0,1,633,32
1,18454,0,1,300,23
0,18455,0,1,123,28
0,18456,0,1,73,13
0,18457,0,1,47,10
0,18458,0,1,6,10
0,18459,0,1,223,15
0,18460,0,1,116,10
0,18461,0,1,451,17
0,18462,0,1,133,18
0,18463,0,1,10,10
1,18464,3,1,105,12
0,18465,0,1,125,19
0,18466,5,1,685,26
1,18467,0,1,87,60
0,18468,0,1,79,10
0,18469,0,1,235,18
0,18470,0,1,94,19
0,18471,0,1,153,9
0,18472,0,1,410,11
0,18473,0,1,61,40
0,18474,0,1,25,10
0,18475,0,1,220,18
0,18476,0,1,43,10
0,18477,0,1,27,10
0,18478,0,1,54,10
0,18479,0,1,61,10
0,18480,0,1,116,25
0,18481,0,1,39,10
0,18482,0,1,50,10
0,18483,0,1,48,10
0,18484,0,1,211,12
0,18485,0,1,21,10
0,18486,0,1,178,16
0,18487,0,1,150,16
0,18488,0,1,109,7
0,18489,0,1,335,39
0,18490,2,1,400,33
0,18491,0,1,20,10
0,18492,0,1,416,29
0,18493,0,1,89,29
0,18494,0,1,47,16
0,18495,2,1,617,28
1,18496,0,1,7,8
0,18497,0,1,194,58
0,18498,0,1,83,6
0,18499,0,1,128,8
0,18500,0,1,93,43
0,18501,0,1,128,48
1,18502,0,1,964,15
1,18503,0,1,235,45
1,18504,0,1,204,15
0,18505,0,1,50,48
1,18506,0,1,668,11
0,18507,0,1,293,33
1,18508,0,1,655,44
1,18509,0,1,293,98
1,18510,0,1,411,57
0,18511,0,1,88,41
1,18512,0,1,86,8
0,18513,0,1,1111,11
1,18514,0,1,298,25
0,18515,0,1,79,7
0,18516,0,1,12,6
1,18517,0,1,247,46
1,18518,0,1,258,39
1,18519,0,1,10,11
1,18520,0,1,325,88
1,18521,0,1,404,47
0,18522,2,1,603,17
1,18523,0,1,177,29
0,18524,0,1,42,10
1,18525,0,1,310,30
0,18526,0,1,513,9
0,18527,0,1,92,15
0,18528,0,1,12,10
0,18529,0,1,43,17
0,18530,0,1,16,10
0,18531,0,1,127,12
1,18532,0,1,15,8
1,18533,0,0,106,53
0,18534,0,1,7,10
0,18535,2,1,468,32
0,18536,0,1,20,19
0,18537,0,1,96,52
0,18538,0,1,33,10
0,18539,0,1,268,40
0,18540,0,1,51,10
0,18541,0,1,20,10
0,18542,0,1,35,9
0,18543,2,1,526,22
1,18544,0,1,288,10
0,18545,0,1,24,10
0,18546,0,1,39,10
0,18547,0,1,63,10
1,18548,0,1,44,42
0,18549,0,1,61,37
1,18550,0,1,162,45
1,18551,0,1,8,8
0,18552,0,1,96,47
0,18553,0,1,543,45
0,18554,0,1,203,26
0,18555,0,1,102,47
0,18556,0,1,109,50
0,18557,0,1,245,51
0,18558,0,1,157,57
0,18559,2,1,781,35
0,18560,0,1,51,7
0,18561,0,1,116,28
0,18562,0,1,392,48
0,18563,0,1,16,10
0,18564,0,1,48,12
0,18565,0,1,352,40
0,18566,0,1,56,10
0,18567,0,1,243,8
0,18568,0,1,561,50
0,18569,2,1,440,21
0,18570,0,1,41,10
0,18571,0,1,56,12
0,18572,0,1,30,10
0,18573,0,1,82,10
0,18574,0,1,156,22
0,18575,0,1,128,14
0,18576,0,1,37,10
0,18577,0,1,120,37
0,18578,0,1,172,17
0,18579,4,1,266,53
0,18580,0,1,26,10
1,18581,2,1,217,27
0,18582,0,1,67,10
0,18583,0,1,43,9
0,18584,0,1,830,18
1,18585,0,1,100,52
1,18586,0,1,18,8
0,18587,0,1,123,23
0,18588,0,1,58,10
0,18589,0,1,789,42
0,18590,0,1,338,57
0,18591,8,1,427,37
0,18592,0,1,396,28
0,18593,0,1,409,9
0,18594,4,1,879,33
1,18595,0,1,335,111
0,18596,0,1,144,59
0,18597,0,1,102,52
0,18598,0,1,6,10
0,18599,0,1,277,14
0,18600,0,1,12,10
1,18601,0,1,12,19
1,18602,0,1,477,21
0,18603,0,1,60,58
0,18604,10,1,242,32
0,18605,0,1,13,10
0,18606,0,1,66,10
0,18607,0,1,64,29
1,18608,0,1,39,39
0,18609,0,1,12,10
0,18610,0,1,370,15
1,18611,0,1,327,42
1,18612,0,1,179,29
1,18613,3,1,425,41
1,18614,3,1,256,21
0,18615,7,1,1051,42
1,18616,0,1,301,44
0,18617,0,1,79,72
0,18618,3,1,97,38
0,18619,5,1,1078,91
0,18620,0,1,39,10
0,18621,0,1,5,10
1,18622,0,1,12,9
0,18623,0,1,41,37
0,18624,0,1,115,12
0,18625,0,1,9,4
1,18626,3,1,213,24
0,18627,0,1,690,21
0,18628,0,1,373,17
0,18629,2,1,349,27
1,18630,0,1,221,3
0,18631,0,1,11,10
1,18632,0,1,69,24
0,18633,0,1,35,10
0,18634,0,1,68,10
0,18635,0,1,51,10
0,18636,0,1,81,10
0,18637,0,1,160,9
0,18638,0,1,51,19
0,18639,2,1,145,122
0,18640,5,1,216,15
0,18641,0,1,17,10
1,18642,0,1,514,7
0,18643,0,1,16,10
0,18644,29,1,398,34
0,18645,0,1,94,10
0,18646,4,1,124,56
0,18647,0,1,34,10
0,18648,0,1,207,56
0,18649,2,1,57,10
0,18650,0,1,7,10
0,18651,0,1,37,10
0,18652,0,1,47,3
0,18653,0,1,11,10
0,18654,0,1,13,10
0,18655,0,1,106,49
0,18656,0,1,46,10
0,18657,0,1,11,10
0,18658,5,1,330,7
0,18659,0,1,73,10
0,18660,2,1,193,52
0,18661,0,1,50,48
0,18662,4,1,59,10
0,18663,0,1,423,38
0,18664,14,1,375,11
1,18665,0,0,40,4
0,18666,0,1,19,7
0,18667,0,1,211,121
0,18668,0,1,59,22
0,18669,0,1,312,39
0,18670,0,1,12,10
0,18671,0,1,381,15
1,18672,0,1,83,8
0,18673,0,1,27,10
0,18674,0,1,8,10
0,18675,0,1,4,10
1,18676,0,1,228,30
0,18677,2,1,307,17
0,18678,0,1,128,54
0,18679,0,1,99,16
0,18680,0,0,230,24
0,18681,0,1,280,16
0,18682,2,1,26,10
0,18683,0,1,296,20
0,18684,2,1,21,10
0,18685,2,1,119,31
0,18686,0,1,134,54
1,18687,0,1,47,8
0,18688,0,1,77,10
0,18689,0,1,9,10
1,18690,0,1,15,11
0,18691,0,1,242,76
0,18692,0,1,76,46
1,18693,2,1,19,19
0,18694,0,0,109,55
0,18695,0,0,70,42
0,18696,0,0,141,68
0,18697,0,0,956,60
0,18698,0,0,470,5
0,18699,0,0,663,52
0,18700,0,1,1333,42
0,18701,0,1,175,26
1,18702,0,1,262,92
0,18703,0,1,66,8
0,18704,7,0,1743,39
0,18705,0,0,1287,53
0,18706,0,0,258,20
0,18707,0,0,659,91
0,18708,4,0,1201,62
0,18709,0,0,441,16
0,18710,0,1,56,7
0,18711,0,1,177,28
1,18712,0,1,200,23
1,18713,0,1,420,43
1,18714,0,1,473,25
0,18715,0,1,31,23
1,18716,0,1,793,40
1,18717,0,1,894,50
0,18718,0,1,389,22
0,18719,0,1,300,70
0,18720,0,0,1158,60
1,18721,0,1,815,77
0,18722,0,1,19,10
1,18723,0,1,351,54
0,18724,0,0,745,32
0,18725,0,0,1168,15
0,18726,0,1,62,10
0,18727,0,1,159,49
1,18728,0,1,33,14
0,18729,0,1,279,42
0,18730,20,0,1316,31
0,18731,5,0,1066,44
0,18732,0,0,436,46
1,18733,0,1,576,27
0,18734,22,1,629,41
1,18735,3,1,217,92
1,18736,0,1,44,9
1,18737,0,1,415,85
1,18738,0,1,77,33
1,18739,0,0,269,48
1,18740,0,1,289,4
1,18741,0,1,714,44
1,18742,0,1,232,42
1,18743,0,1,305,13
0,18744,0,1,416,19
1,18745,0,1,95,17
1,18746,0,1,381,42
1,18747,0,1,189,16
1,18748,0,1,531,53
0,18749,0,1,58,10
0,18750,0,1,82,29
0,18751,11,1,727,12
0,18752,9,1,301,15
0,18753,0,1,45,10
1,18754,0,1,205,55
0,18755,0,1,168,16
1,18756,0,1,75,63
1,18757,0,1,40,9
1,18758,0,1,101,45
0,18759,0,1,155,9
1,18760,0,1,114,14
1,18761,4,1,436,40
1,18762,4,1,617,16
1,18763,0,1,648,43
1,18764,2,1,322,12
0,18765,0,1,393,13
0,18766,0,1,38,10
1,18767,0,1,559,42
1,18768,0,1,186,81
1,18769,0,1,360,33
